"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"102","51","Homan J. (C)",40,35,"22:22","9.1",3.5,7.9,"44.3%",0,0,"0.0%",3.5,7.9,"44.3%",2.1,4.2,"50.0%",4.1,1.5,5.6,1.2,0.6,1.5,1,2.7,"9.4",2,0.1,"2012-2013","486-fcb"
"103","25","Jagla J. (PF)",38,17,"16:00","7.3",1.6,3.2,"49.6%",1.1,2.8,"37.7%",2.6,6,"44.1%",1,1.2,"83.0%",2.3,1.2,3.6,0.6,0.5,0.7,0.6,1.8,"8.3",3.5,0,"2012-2013","486-fcb"
"104","11","Roberts L. (PF)",41,9,"18:49","7.2",2.2,4.3,"52.0%",0.3,1,"25.6%",2.5,5.4,"46.8%",1.9,3.4,"55.1%",3.9,2.2,6.1,0.9,0.6,1.3,0.5,2.3,"9.5",3.8,0.1,"2012-2013","486-fcb"
"105","9","Halperin Y. (SG)",41,22,"21:53","6.3",1.2,2,"60.7%",0.9,2.5,"34.7%",2.1,4.5,"46.5%",1.2,1.4,"86.2%",1.8,0.3,2.2,2.6,1.2,0.8,0.1,1.5,"8.9",4,0,"2012-2013","486-fcb"
"106","6","Hamann S. (PG)",41,22,"17:38","5.1",1.2,2.2,"54.9%",0.3,1.3,"23.1%",1.5,3.5,"43.4%",1.8,2.3,"75.0%",1.5,0.1,1.6,3,0.8,1.7,0.1,2.3,"6.2",1.4,0,"2012-2013","486-fcb"
"107","8","Nadjfeji A. (PF)",8,1,"11:32","4.9",1.9,2.6,"71.4%",0,0,"0.0%",1.9,2.6,"71.4%",1.1,1.6,"69.2%",1,0.9,1.9,0.4,0.6,0.6,0,2,"5.9",3.9,0,"2012-2013","486-fcb"
"108","24","Greene D. (SG)",41,11,"13:46","3.2",0.4,1,"40.0%",0.6,2,"30.1%",1,3,"33.3%",0.6,0.6,"92.0%",1.1,0.1,1.1,0.6,0.2,0.6,0,2.1,"2.5",1.6,0,"2012-2013","486-fcb"
"109","15","Radosavljevic B. (C)",9,0,"06:09","2.7",0.8,1.6,"50.0%",0,0,"0.0%",0.8,1.6,"50.0%",1.1,1.4,"76.9%",0.3,0.4,0.8,0.3,0.1,1.1,0.2,1,"1.9",0.4,0,"2012-2013","486-fcb"
"110","16","Zipser P. (SG)",2,0,"01:09","1.5",0,0,"0.0%",0.5,0.5,"100.0%",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0,0.5,0,0,0,0,0,"2.0",1.5,0,"2012-2013","486-fcb"
"111","22","Valérien M. (SF)",3,0,"02:58","0.7",0.3,1,"33.3%",0,0,"0.0%",0.3,1,"33.3%",0,0,"0.0%",0.3,0.7,1,0.3,0,0,0,0.7,"1.3",1,0,"2012-2013","486-fcb"
"112","17","Marin M. (SG)",2,0,"03:32","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,1,"0.0",3,0,"2012-2013","486-fcb"
"113","4","Turek J. (C)",34,34,"26:02","13.9",5.1,9.7,"53.0%",0.1,0.6,"22.7%",5.3,10.4,"51.1%",3.1,4.5,"70.4%",4.4,1.8,6.2,1.4,0.6,2.1,0.9,3.6,"14.5",2.6,0.1,"2012-2013","433-lud"
"114","23","Taylor K. (PG)",19,15,"29:06","13.2",3.5,8.2,"42.9%",1.1,3.5,"30.3%",4.6,11.7,"39.2%",3,3.4,"89.1%",1.9,0.2,2.1,3.4,0.8,2.4,0,1.5,"9.5",-7.5,0,"2012-2013","433-lud"
"115","8","Staiger L. (SG)",32,32,"30:57","12.2",1.4,2.6,"53.0%",2.5,6.6,"37.9%",3.9,9.2,"42.2%",1.9,2.2,"87.1%",2.7,0.5,3.2,1.9,0.9,1.5,0,2.1,"11.1",-1.4,0,"2012-2013","433-lud"
"116","22","Blakely M. (SF)",11,9,"24:04","11.5",4.2,8,"52.3%",0.3,0.6,"42.9%",4.5,8.6,"51.6%",2.3,4.2,"54.4%",3.9,2.6,6.5,2.2,0.7,3,1.2,2.7,"12.9",1,0.2,"2012-2013","433-lud"
"117","15","Coleman E. (PF)",14,0,"22:13","11.0",4.5,7.3,"61.8%",0,0.1,"0.0%",4.5,7.4,"61.2%",2,2.8,"71.8%",4.7,1.6,6.4,1,0.4,1.6,0.4,3.2,"14.0",-2.6,0.1,"2012-2013","433-lud"
"118","55","Jackson J. (SG)",34,22,"25:31","9.4",1.3,3,"43.7%",1.9,4.6,"40.4%",3.2,7.6,"41.7%",1.2,1.5,"80.4%",1.3,0.4,1.7,1.4,0.7,1.2,0.1,2.2,"7.2",-2.1,0,"2012-2013","433-lud"
"119","23","Zimmerman D. (PG)",10,0,"26:41","8.7",3.3,7,"47.1%",0,0.1,"0.0%",3.3,7.1,"46.5%",2.1,3.6,"58.3%",3.5,1.7,5.2,4.2,2.2,2.7,0.3,3.1,"12.6",-0.4,0.1,"2012-2013","433-lud"
"120","20","Westbrook L. (PG)",4,0,"21:36","8.3",2.3,5.8,"39.1%",0.8,2,"37.5%",3,7.8,"38.7%",1.5,2,"75.0%",2.3,1,3.3,1.5,0,1,0,1.8,"6.8",-0.5,0,"2012-2013","433-lud"
"121","14","Elliott I. (PF)",25,22,"26:34","7.7",1.6,3.5,"46.6%",1.2,3.6,"33.3%",2.8,7.1,"39.9%",0.8,1.2,"64.5%",3.5,1.5,5,1,0.9,1,0.2,2.6,"9.2",-1.8,0,"2012-2013","433-lud"
"122","34","Bernard W. (SG)",34,29,"26:22","7.5",1.2,2.7,"44.1%",1.3,3.6,"34.7%",2.5,6.4,"38.7%",1.3,1.5,"84.3%",1.4,0.7,2.2,1.9,1.6,1.1,0,3,"7.9",-1.2,0,"2012-2013","433-lud"
"123","32","Weaver D. (C)",18,0,"17:13","5.5",2,4.1,"49.3%",0,0.2,"0.0%",2,4.2,"47.4%",1.5,1.7,"90.0%",1.9,1.4,3.3,0.7,0.3,1.4,0.6,2.9,"6.7",-8.1,0,"2012-2013","433-lud"
"124","24","Weber M. (SF)",32,5,"15:27","3.4",0.8,2,"42.2%",0.2,0.6,"30.0%",1,2.6,"39.3%",1.1,2,"56.3%",1.5,0.4,1.9,0.7,0.5,1.2,0.1,2.3,"2.9",-3.6,0,"2012-2013","433-lud"
"125","11","Koch T. (SF)",19,2,"09:28","2.0",0.2,0.2,"100.0%",0.5,1.3,"41.7%",0.7,1.5,"50.0%",0,0,"0.0%",0.5,0.3,0.8,0.4,0.1,0.5,0,0.9,"2.0",-2.5,0,"2012-2013","433-lud"
"126","7","Bekteshi B. (PG)",14,0,"05:41","1.3",0.4,0.6,"75.0%",0.1,0.5,"14.3%",0.5,1.1,"46.7%",0.2,0.3,"75.0%",0.4,0.1,0.4,0.2,0.2,0.6,0,1.1,"0.9",0.4,0,"2012-2013","433-lud"
"127","12","Hadzovic N. (C)",3,0,"02:12","1.0",0.3,0.3,"100.0%",0,0,"0.0%",0.3,0.3,"100.0%",0.3,0.7,"50.0%",0,0,0,0,0,0,0,0,"0.7",-1,0,"2012-2013","433-lud"
"128","13","Zinn  R. (PG)",2,0,"03:31","1.0",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0,0.5,0.5,0,0,0,0.5,"2.0",4,0,"2012-2013","433-lud"
"129","10","Ilzhöfer S. (SF)",1,0,"03:47","0.0",0,0,"0.0%",0,1,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,1,"-1.0",-6,0,"2012-2013","433-lud"
"130","16","Joos J. (C)",3,0,"02:60","0.0",0,0.3,"0.0%",0,0,"0.0%",0,0.3,"0.0%",0,0.7,"0.0%",0,0,0,0.3,0,0,0,0.7,"-0.7",2,0,"2012-2013","433-lud"
"131","22","Jenkins J. (SG)",46,5,"25:57","13.4",2.6,5.5,"46.8%",1.9,4.7,"40.6%",4.5,10.2,"43.9%",2.5,3.4,"74.8%",1.8,0.8,2.6,1.9,0.8,1.2,0,1.7,"11.0",2.7,0,"2012-2013","430-old"
"132","23","Paulding R. (SF)",45,45,"26:43","12.2",2.6,4.9,"53.0%",1.8,4.3,"42.2%",4.4,9.1,"47.9%",1.6,2,"82.2%",2.5,0.7,3.2,1.6,0.9,1.3,0.3,1.9,"11.8",5.7,0,"2012-2013","430-old"
"133","11","Chubb A. (C)",46,46,"25:44","10.8",4.2,7.2,"59.3%",0,0,"0.0%",4.2,7.2,"59.3%",2.3,3.1,"74.8%",5,1.8,6.7,1.2,0.4,1.7,0.6,2.9,"14.4",4.9,0.1,"2012-2013","430-old"
"134","4","Kramer C. (SG)",38,33,"27:16","10.4",3,5.8,"50.9%",0.4,1.5,"27.6%",3.4,7.4,"46.1%",3.2,4,"78.4%",3.7,0.6,4.2,3.1,1.7,1.9,0.4,1.9,"13.2",5,0,"2012-2013","430-old"
"135","30","Burrell R. (PF)",45,41,"22:00","9.4",2.8,6.2,"45.7%",0.6,1.7,"35.9%",3.4,7.9,"43.5%",1.9,2.2,"85.9%",2.6,1.7,4.2,0.9,0.6,1.7,0.3,3.3,"9.1",4,0,"2012-2013","430-old"
"136","7","Joyce D. (PG)",47,47,"25:53","8.0",1.6,3.8,"42.4%",1.3,2.8,"44.7%",2.9,6.6,"43.4%",1,1.4,"69.1%",2,0.3,2.3,4,0.5,2,0,2.9,"8.7",5.1,0,"2012-2013","430-old"
"137","12","Smeulders R. (C)",47,2,"16:48","6.7",2.3,4,"56.9%",0.1,0.4,"30.0%",2.4,4.4,"54.3%",1.8,2.4,"74.1%",2.3,1.5,3.8,0.6,0.2,0.9,0.2,2.2,"7.9",2.9,0,"2012-2013","430-old"
"138","10","Wysocki K. (SF)",43,4,"16:19","5.7",1.3,2.6,"51.8%",0.5,1.9,"28.0%",1.9,4.5,"41.7%",1.5,1.9,"77.8%",2.8,0.8,3.5,0.9,0.6,1,0.1,2,"6.9",2.1,0,"2012-2013","430-old"
"139","32","Abdul-Hamid M. (PG)",13,2,"13:36","5.5",1.1,2.6,"41.2%",0.8,1.1,"71.4%",1.8,3.7,"50.0%",1.1,1.7,"63.6%",1.4,0.2,1.5,0.7,0.5,0.9,0,1.5,"4.9",1.3,0,"2012-2013","430-old"
"140","5","Bahiense de Mello D. (SG)",47,9,"11:04","2.1",0.4,1,"41.7%",0.3,1.4,"19.7%",0.7,2.4,"29.0%",0.4,0.5,"83.3%",1.1,0.1,1.2,0.4,0.2,0.6,0,1.3,"1.5",0.7,0,"2012-2013","430-old"
"141","24","Freese J. (C)",42,1,"08:30","1.5",0.5,1.4,"33.9%",0,0,"0.0%",0.5,1.4,"33.9%",0.5,1.3,"43.4%",0.8,0.6,1.5,0.2,0.1,0.5,0.2,1.6,"1.3",0.2,0,"2012-2013","430-old"
"142","20","Smit K. (PG)",26,0,"03:50","1.5",0.2,0.5,"38.5%",0.2,0.6,"31.3%",0.4,1.1,"34.5%",0.5,0.8,"63.6%",0.4,0.1,0.4,0.3,0.1,0.4,0,1.3,"0.9",0.2,0,"2012-2013","430-old"
"143","21","Hartmann A. (PG)",1,0,"07:23","1.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,2,"50.0%",2,1,3,1,0,0,0,1,"4.0",6,0,"2012-2013","430-old"
"144","25","Gavel A. (PG)",43,36,"29:22","14.8",2.7,4.9,"54.3%",2.1,4.8,"44.2%",4.8,9.7,"49.3%",3,4,"75.3%",2.4,0.4,2.7,3.3,0.8,1.3,0,1.9,"14.3",7.7,0,"2012-2013","420-bam"
"145","7","Nachbar B. (PF)",45,16,"22:57","13.4",2.8,5.6,"50.2%",1.6,4.4,"36.0%",4.4,10,"44.0%",3.1,3.7,"83.8%",3.1,0.5,3.6,1.9,0.4,1.5,0.5,2.6,"12.2",6.2,0,"2012-2013","420-bam"
"146","15","Ford S. (PF)",44,22,"21:59","12.3",3.3,5.5,"59.1%",1,2.8,"37.7%",4.3,8.3,"51.9%",2.6,3.5,"74.7%",4.1,1.8,5.9,0.6,0.4,1.7,1.2,2.3,"13.8",4.8,0.1,"2012-2013","420-bam"
"147","55","Walsh M. (SG)",5,0,"22:23","12.2",1.8,3.2,"56.3%",2.2,4.8,"45.8%",4,8,"50.0%",2,2.2,"90.9%",5.2,1.4,6.6,3.2,0.6,2.2,0,2.6,"16.2",1,0.2,"2012-2013","420-bam"
"148","23","Jacobsen C. (SG)",46,46,"29:33","11.7",1.1,2.2,"48.0%",2.3,5.3,"43.3%",3.4,7.5,"44.7%",2.6,2.9,"90.3%",3,0.3,3.4,2.6,0.4,1,0.1,1.4,"12.7",9,0,"2012-2013","420-bam"
"149","24","Massey J. (PF)",10,7,"22:22","11.3",2.7,4.2,"64.3%",0.9,3.6,"25.0%",3.6,7.8,"46.2%",3.2,4.1,"78.1%",3.6,1.5,5.1,1.6,1.5,0.9,0.3,2.1,"13.8",6.2,0,"2012-2013","420-bam"
"150","4","Gipson S. (SG)",20,10,"22:12","10.1",2.2,4.6,"47.3%",1.3,3.2,"39.1%",3.4,7.8,"43.9%",2,2.2,"90.9%",1.5,0.1,1.6,2.2,0.4,1.5,0,2,"8.2",4.4,0,"2012-2013","420-bam"
"151","33","Zirbes M. (C)",43,40,"19:43","8.9",3.5,5.7,"61.1%",0,0,"0.0%",3.5,5.7,"60.8%",2,3,"66.7%",3.1,2,5.1,0.8,0.3,1.3,0.7,2.2,"11.2",7.4,0,"2012-2013","420-bam"
"152","20","Renfroe A. (PG)",23,20,"26:05","7.1",1.8,3.3,"55.3%",0.9,2.5,"35.1%",2.7,5.8,"46.6%",0.8,1,"82.6%",3,1,4,4.7,1,2.4,0.2,2.6,"11.2",6.4,0,"2012-2013","420-bam"
"153","44","Ogilvy A. (C)",16,0,"12:30","6.6",2,4.1,"48.5%",0,0.2,"0.0%",2,4.3,"46.4%",2.6,3.4,"77.8%",1.7,1.1,2.8,1.2,0.4,1.1,0.6,2.3,"7.6",2.2,0.1,"2012-2013","420-bam"
"154","14","Neumann P. (C)",44,7,"12:39","5.8",2,3.2,"62.7%",0,0,"0.0%",2,3.2,"62.7%",1.7,2.6,"66.4%",1.9,1.5,3.3,0.4,0.3,0.9,0.5,1.8,"7.3",1.3,0,"2012-2013","420-bam"
"155","5","Goldsberry J. (PG)",38,23,"19:14","3.7",0.3,0.7,"42.9%",0.9,2,"45.3%",1.2,2.7,"44.7%",0.4,0.6,"72.7%",1.8,0.2,2.1,3,0.7,1,0.1,2.4,"6.9",5.8,0,"2012-2013","420-bam"
"156","9","Tadda K. (SG)",45,3,"16:24","3.5",0.5,1.3,"41.4%",0.6,1.9,"29.9%",1.1,3.2,"34.5%",0.7,1,"76.7%",1.3,0.3,1.6,1.3,0.6,0.7,0.1,1.8,"4.1",2.4,0,"2012-2013","420-bam"
"157","12","Schmidt D. (PG)",28,0,"06:42","1.6",0.3,0.7,"42.1%",0.1,0.6,"22.2%",0.4,1.3,"32.4%",0.6,0.9,"69.2%",0.4,0.1,0.5,0.9,0.3,0.5,0,1.5,"1.6",0.7,0,"2012-2013","420-bam"
"158","10","Richter J. (C)",5,0,"01:48","0.4",0.2,0.4,"50.0%",0,0.6,"0.0%",0.2,1,"20.0%",0,0,"0.0%",0,0.4,0.4,0,0,0,0,0.2,"0.0",-1.6,0,"2012-2013","420-bam"
"159","18","Rockmann M. (SF)",16,0,"01:49","0.3",0,0.1,"0.0%",0.1,0.4,"14.3%",0.1,0.5,"12.5%",0.1,0.1,"50.0%",0.3,0,0.3,0,0,0.2,0,0.4,"-0.2",-0.1,0,"2012-2013","420-bam"
"160","24","Anderson D. (PF)",32,9,"24:47","13.5",3.9,6.7,"58.1%",0.9,3.1,"28.0%",4.8,9.8,"48.6%",3.1,4,"76.7%",4.9,2.3,7.2,1.7,1.8,2,0.6,2.8,"16.8",3.4,0.2,"2012-2013","540-wur"
"161","5","Robinson F. (SF)",11,10,"29:11","11.3",3.7,7.6,"48.8%",0.5,2.6,"20.7%",4.3,10.3,"41.6%",2.2,3.8,"57.1%",4,1,5,2,1.6,2.4,0.6,2.2,"10.5",1.4,0,"2012-2013","540-wur"
"162","18","Ugrai M. (PF)",1,0,"20:12","11.0",2,4,"50.0%",2,3,"66.7%",4,7,"57.1%",1,4,"25.0%",4,0,4,0,3,4,0,1,"8.0",-8,0,"2012-2013","540-wur"
"163","20","McKinney J. (SG)",22,22,"30:39","11.0",1.5,3.7,"39.0%",2,5.5,"37.2%",3.5,9.2,"37.9%",1.9,2.3,"82.4%",2.2,0.6,2.8,1.5,0.9,1.3,0.1,1.9,"8.7",1.6,0,"2012-2013","540-wur"
"164","21","Boone J. (C)",34,34,"22:53","10.1",3.9,5.7,"68.9%",0,0,"0.0%",3.9,5.7,"68.9%",2.3,4.4,"51.3%",3.1,1.9,5,0.7,1,2.2,0.7,3.6,"11.4",3.1,0.1,"2012-2013","540-wur"
"165","5","Pigram C. (PG)",7,3,"23:16","9.6",1.6,3.9,"40.7%",1.7,4.4,"38.7%",3.3,8.3,"39.7%",1.3,1.6,"81.8%",1.7,0.1,1.9,3.9,0.6,3,0,1.3,"7.6",-1.4,0,"2012-2013","540-wur"
"166","8","McIntosh L. (SG)",34,7,"21:25","7.5",1.8,4,"44.4%",1.1,3.1,"34.0%",2.8,7.1,"39.8%",0.8,0.9,"81.3%",1.4,0.2,1.6,1.3,0.6,1.2,0.1,2.9,"5.4",-0.4,0,"2012-2013","540-wur"
"167","7","King A. (SF)",34,32,"22:44","7.0",1.2,2.6,"48.3%",1.1,3.6,"30.6%",2.3,6.1,"38.0%",1.2,1.8,"70.0%",3.4,0.8,4.2,1.5,0.9,1.4,0.2,1.8,"8.0",-2.2,0,"2012-2013","540-wur"
"168","12","Jacobson B. (PG)",13,13,"27:07","6.9",1.1,4.3,"25.0%",0.7,3.5,"19.6%",1.8,7.8,"22.6%",2.6,3.8,"68.0%",2.9,0.7,3.5,2.9,0.5,2.2,0,2.4,"4.2",-0.1,0,"2012-2013","540-wur"
"169","11","Little J. (SG)",25,25,"25:16","6.1",1.5,3.7,"41.3%",0.7,2,"35.3%",2.2,5.7,"39.2%",0.9,1.3,"71.9%",2.4,0.7,3.1,1.4,1,2.3,0.1,3.2,"5.6",3.5,0,"2012-2013","540-wur"
"170","6","Lenzly M. (PG)",16,15,"26:55","6.1",0.9,2.4,"35.9%",1.1,2.7,"39.5%",1.9,5.1,"37.8%",1.2,1.5,"79.2%",2.4,0.9,3.3,2.3,0.7,1.7,0.3,1.8,"7.4",1.8,0,"2012-2013","540-wur"
"171","13","McNaughton C. (C)",24,0,"15:56","6.0",2.3,4.2,"54.0%",0,0,"0.0%",2.3,4.2,"54.0%",1.5,2.4,"63.8%",1.8,1.4,3.2,0.3,0.4,1.3,0.3,2.7,"6.1",-0.3,0,"2012-2013","540-wur"
"172","17","Eldridge O. (SG)",2,0,"13:12","4.5",1.5,2.5,"60.0%",0.5,1.5,"33.3%",2,4,"50.0%",0,0,"0.0%",1.5,1,2.5,2,0.5,1,0,0.5,"6.5",-3,0,"2012-2013","540-wur"
"173","9","Stuckey M. (PG)",34,0,"11:60","3.9",0.8,2.1,"39.4%",0.6,1.8,"31.7%",1.4,3.9,"35.9%",0.6,0.9,"62.5%",0.8,0.3,1.2,0.7,0.6,1.1,0,1.5,"2.5",-1.2,0,"2012-2013","540-wur"
"174","25","Clay O. (PF)",33,0,"08:52","2.7",1,1.9,"50.8%",0,0.1,"0.0%",1,2,"49.2%",0.7,1.5,"48.0%",1.5,0.7,2.2,0.3,0.1,0.6,0.3,1.9,"3.2",-1.9,0,"2012-2013","540-wur"
"175","22","Henneberger C. (SG)",15,0,"04:31","1.1",0.1,0.7,"18.2%",0.2,0.9,"23.1%",0.3,1.6,"20.8%",0.2,0.3,"75.0%",0.3,0,0.3,0,0.1,0.1,0,0.4,"0.1",1.1,0,"2012-2013","540-wur"
"176","23","Herwig M. (PF)",1,0,"01:54","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,0,"1.0",0,0,"2012-2013","540-wur"
"177","54","Bryant J. (C)",42,42,"27:23","15.6",4.7,9.3,"50.8%",1.2,3.1,"37.1%",5.9,12.5,"47.3%",2.6,3.5,"76.6%",7.9,2.2,10.1,1.5,0.4,1.7,1.4,2,"20.0",3.6,0.5,"2012-2013","418-ulm"
"178","14","Ray A. (SG)",40,37,"23:17","11.8",3.2,6.3,"50.2%",1.3,3.5,"37.4%",4.5,9.8,"45.6%",1.6,2,"81.0%",1.6,0.6,2.2,1.6,0.6,1.8,0.1,2.3,"8.7",2,0,"2012-2013","418-ulm"
"179","6","Günther P. (PG)",40,37,"24:07","11.6",2.3,5,"44.8%",1.2,2.3,"49.5%",3.4,7.4,"46.3%",3.7,4.2,"86.4%",1.1,0.3,1.4,3.5,0.4,2.2,0,1.2,"10.2",2.9,0,"2012-2013","418-ulm"
"180","25","Esterkamp S. (SF)",42,28,"26:10","9.2",1.5,3,"51.2%",1.5,3.8,"40.0%",3,6.8,"44.9%",1.6,1.9,"82.5%",2.5,0.7,3.1,1,0.6,1.1,0.1,2.3,"8.9",2.5,0,"2012-2013","418-ulm"
"181","52","Nankivil K. (PF)",29,11,"22:37","8.1",1.8,3.3,"53.6%",1.1,3.1,"34.4%",2.9,6.4,"44.4%",1.3,1.6,"82.6%",3.3,1.1,4.3,1,0.4,0.7,0.3,2,"9.6",4.3,0,"2012-2013","418-ulm"
"182","34","Jeter L. (PG)",42,3,"18:30","7.6",1.8,3.1,"59.7%",0.9,2.9,"31.7%",2.8,6,"46.0%",1.1,1.6,"70.2%",1.9,0.3,2.2,2.4,0.7,1.5,0.1,2.2,"7.7",3.9,0,"2012-2013","418-ulm"
"183","33","Schwethelm P. (SF)",42,19,"23:51","7.4",1.3,2.3,"56.8%",1.1,3,"36.7%",2.4,5.3,"45.3%",1.4,1.8,"79.0%",2,1,2.9,1.2,0.8,0.8,0.1,1.8,"8.3",4.5,0,"2012-2013","418-ulm"
"184","32","Watts D. (PF)",17,11,"22:59","7.3",2.9,5.5,"53.2%",0.1,0.8,"14.3%",3.1,6.4,"48.2%",1.1,1.8,"58.1%",3.9,1.7,5.6,1.4,0.6,1.2,0.3,2.3,"9.8",0.8,0.1,"2012-2013","418-ulm"
"185","10","Theis D. (C)",42,19,"16:59","6.5",1.7,3.5,"49.7%",0.4,1.4,"28.3%",2.1,4.9,"43.5%",1.8,2.4,"76.8%",3.4,1.2,4.6,0.8,0.4,1.1,0.7,2.6,"8.6",2.8,0,"2012-2013","418-ulm"
"186","22","Hesson M. (SF)",10,1,"12:02","4.9",1,2.4,"41.7%",0.6,1.2,"50.0%",1.6,3.6,"44.4%",1.1,1.2,"91.7%",2.2,1.1,3.3,0.3,0.4,0.6,0.3,1.4,"6.5",5.4,0,"2012-2013","418-ulm"
"187","50","Samhan O. (C)",19,0,"11:46","4.8",1.6,2.7,"58.8%",0.4,1.1,"33.3%",1.9,3.8,"51.4%",0.6,1.2,"47.8%",2.6,1.4,4,0.7,0,0.7,0.2,1.9,"6.5",5,0,"2012-2013","418-ulm"
"188","7","Betz S. (SF)",24,0,"13:59","4.2",0.8,1.5,"57.1%",0.5,1.4,"36.4%",1.3,2.8,"47.1%",1,1.3,"83.3%",1.4,1,2.4,0.6,0.6,0.7,0.1,1.8,"5.5",3.4,0,"2012-2013","418-ulm"
"189","9","Jönke T. (PG)",14,2,"06:42","1.9",0.5,1.4,"35.0%",0,0.1,"0.0%",0.5,1.6,"31.8%",0.9,1.2,"76.5%",0.4,0.4,0.8,0.7,0.1,0.8,0,0.9,"1.4",1.6,0,"2012-2013","418-ulm"
"190","8","Gausa K. (SF)",9,0,"05:38","1.1",0.3,0.6,"60.0%",0.1,0.8,"14.3%",0.4,1.3,"33.3%",0.1,0.2,"50.0%",0.8,0.3,1.1,0.4,0,0.2,0,0.6,"1.4",4,0,"2012-2013","418-ulm"
"191","20","Heberlein M. (SG)",10,0,"01:46","0.0",0,0.2,"0.0%",0,0.1,"0.0%",0,0.3,"0.0%",0,0,"0.0%",0.2,0,0.2,0.1,0,0.1,0,0.1,"-0.1",0.7,0,"2012-2013","418-ulm"
"192","34","White D. (SG)",38,36,"30:45","17.1",4.6,8.9,"51.0%",1.5,4.8,"31.5%",6.1,13.8,"44.2%",3.4,5,"68.3%",1.8,0.4,2.3,4.2,2,2.9,0.1,2.9,"13.5",-1.5,0,"2012-2013","473-hag"
"193","5","Bell D. (PG)",38,29,"28:55","15.7",2.2,5.6,"40.1%",2.4,6.2,"38.9%",4.6,11.7,"39.5%",4.1,4.6,"89.6%",2.2,0.3,2.5,2.6,1.1,2.6,0,2.3,"11.6",-2.6,0,"2012-2013","473-hag"
"194","23","Gordon L. (SF)",38,37,"29:43","12.6",3.2,6.1,"52.6%",1.4,3.3,"42.7%",4.6,9.3,"49.2%",2.1,2.5,"83.0%",4.4,2.1,6.5,1.5,1,2.3,0.4,2.6,"14.5",-3,0.1,"2012-2013","473-hag"
"195","6","Hess A. (SF)",38,24,"23:39","11.4",2.1,4.2,"49.4%",1.9,4.8,"38.8%",3.9,9,"43.7%",1.7,1.9,"85.1%",2.9,1.9,4.8,1.2,0.7,1,0.2,3.2,"12.0",-1.9,0.1,"2012-2013","473-hag"
"196","8","Dorris M. (PG)",31,9,"21:02","10.6",3.2,7.3,"44.2%",0.7,2.1,"34.8%",4,9.4,"42.1%",1.9,2.6,"75.0%",2.2,0.7,2.9,1.7,1,1.9,0.1,3,"8.4",0.6,0,"2012-2013","473-hag"
"197","33","Gregory D. (PF)",38,25,"26:08","7.5",3.2,5.8,"55.7%",0,0.1,"0.0%",3.2,5.8,"55.2%",1.1,1.8,"60.0%",4,2.1,6.1,0.8,0.7,0.9,1.6,3.2,"12.4",-1.5,0.1,"2012-2013","473-hag"
"198","31","Lodwick A. (SF)",37,12,"17:42","6.4",1.1,2.2,"50.0%",1.1,3,"36.4%",2.2,5.2,"42.2%",0.9,1.3,"70.8%",2.1,1,3.1,0.4,0.2,0.8,0.1,2.8,"6.0",-2.2,0,"2012-2013","473-hag"
"199","21","Wendt O. (PG)",38,3,"13:52","3.6",1.1,2.7,"40.4%",0.2,1.2,"15.9%",1.3,3.9,"33.1%",0.8,1.2,"69.6%",1.3,0.6,2,1.6,0.8,1.2,0.1,1.9,"3.9",-1.8,0,"2012-2013","473-hag"
"200","15","Kruel B. (C)",33,15,"11:27","3.5",1.4,2.3,"60.0%",0,0.1,"33.3%",1.4,2.4,"59.0%",0.6,0.9,"67.7%",1.6,0.7,2.3,0.6,0.6,0.7,0.1,2.2,"5.0",-2.2,0,"2012-2013","473-hag"
"201","44","Schoo B. (C)",17,0,"04:33","1.1",0.3,1.1,"27.8%",0,0,"0.0%",0.3,1.1,"27.8%",0.5,0.5,"100.0%",0.8,0.9,1.7,0,0,0.5,0.4,1.2,"1.9",-2.4,0,"2012-2013","473-hag"
"202","10","Bleck F. (SF)",10,0,"05:24","0.9",0.2,0.3,"66.7%",0.1,0.5,"20.0%",0.3,0.8,"37.5%",0.2,0.4,"50.0%",0.6,0.2,0.8,0.4,0,0.3,0.1,0.2,"1.2",-2.3,0,"2012-2013","473-hag"
"203","16","Kramer M. (SG)",6,0,"03:07","0.8",0.2,0.5,"33.3%",0.2,1.2,"14.3%",0.3,1.7,"20.0%",0,0,"0.0%",0,0.2,0.2,0,0,0,0,0.8,"-0.3",-5,0,"2012-2013","473-hag"
