"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"105","11","Pavic I. ()",21,1,"03:49","0.8",0.2,0.6,"38.5%",0,0,"0.0%",0.2,0.6,"38.5%",0.3,0.7,"46.7%",0.7,0,0.7,0.1,0.1,0.3,0,1,"0.7",0,0,"2005-2006","420-bam"
"106","8","Weber M. ()",1,0,"02:37","0.0",0,0,"0.0%",0,1,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,1,0,0,2,"0.0",0,0,"2005-2006","420-bam"
"107","10","Fenn D. ()",37,37,"34:38","17.9",6.3,12.2,"51.2%",0.2,0.9,"26.5%",6.5,13.2,"49.5%",4.6,6,"76.2%",4.5,2.9,7.4,1.5,0.9,2.3,0.8,3.2,"18.1",0,0.2,"2005-2006","439-bre"
"108","6","Jacobson N. ()",38,37,"32:15","15.1",2.9,6.2,"46.4%",2.4,6.6,"37.3%",5.3,12.7,"41.7%",2,2.5,"80.0%",1.7,0.6,2.3,1.3,1,1.6,0.2,2.6,"10.3",0,0,"2005-2006","439-bre"
"109","5","Jones B. ()",39,39,"32:24","11.2",3.6,7.6,"47.3%",0.7,3,"23.1%",4.3,10.6,"40.4%",2,3.5,"55.8%",3.3,1.2,4.5,5.1,1.9,3,0,3,"11.9",0,0.1,"2005-2006","439-bre"
"110","14","Wallace C. ()",39,34,"26:36","11.2",3.3,6.8,"48.7%",0.9,3,"28.8%",4.2,9.8,"42.6%",2,3.1,"65.0%",4.7,2.5,7.1,1.3,1.2,2,0.4,3.7,"12.5",0,0.2,"2005-2006","439-bre"
"111","4","Bynum J. ()",21,2,"20:16","7.8",2.9,4.9,"59.8%",0,0.3,"0.0%",2.9,5.1,"56.5%",2,3.3,"60.0%",1.7,0.9,2.6,1.8,0.5,1.7,0.1,2.5,"7.6",0,0,"2005-2006","439-bre"
"112","11","Jocys E. ()",36,35,"26:19","7.1",2.3,4.5,"50.9%",0.3,1.4,"24.0%",2.6,5.9,"44.5%",1.6,2.6,"60.0%",2.6,1.7,4.3,1.4,0.7,1.8,0.2,3.2,"7.6",0,0,"2005-2006","439-bre"
"113","17","Bennett C. (SF)",30,5,"17:56","6.2",2.2,4.6,"48.2%",0,0,"0.0%",2.2,4.6,"48.2%",1.7,2.6,"64.6%",2.4,1.4,3.8,0.4,0.5,1,0.4,2.9,"6.9",0,0,"2005-2006","439-bre"
"114","15","Miliunas D. ()",21,3,"12:46","3.5",1.2,2.7,"46.4%",0,0.1,"0.0%",1.2,2.8,"44.8%",1,1.6,"64.7%",1.4,0.9,2.2,0.6,0.3,1,0.1,1.5,"3.7",0,0,"2005-2006","439-bre"
"115","13","Stein A. ()",35,0,"11:11","3.3",0.3,0.9,"35.5%",0.7,1.9,"36.4%",1,2.8,"36.1%",0.7,0.9,"69.7%",0.8,0.2,1,0.9,0.3,0.6,0,1.3,"2.9",0,0,"2005-2006","439-bre"
"116","7","Dawidowski L. ()",33,2,"08:32","1.6",0.5,0.8,"66.7%",0,0.1,"50.0%",0.6,0.9,"65.5%",0.4,0.5,"77.8%",1,0.3,1.3,0.2,0.3,0.3,0.2,1.1,"3.0",0,0,"2005-2006","439-bre"
"117","8","Johnson T. ()",10,0,"05:59","1.5",0.7,1.6,"43.8%",0,0.5,"0.0%",0.7,2.1,"33.3%",0.1,0.2,"50.0%",0.6,0.3,0.9,0.1,0,0.8,0,0.5,"0.2",0,0,"2005-2006","439-bre"
"118","12","Pleuger A. ()",28,1,"03:48","0.9",0.3,0.7,"36.8%",0,0,"0.0%",0.3,0.7,"36.8%",0.4,0.6,"55.6%",0.6,0.4,1,0,0.2,0.5,0.2,0.9,"1.1",0,0,"2005-2006","439-bre"
"119","9","Maneikis A. ()",6,0,"04:01","0.7",0.3,0.7,"50.0%",0,0.2,"0.0%",0.3,0.8,"40.0%",0,0,"0.0%",0.7,0.2,0.8,0.2,0,0.5,0,0.8,"0.7",0,0,"2005-2006","439-bre"
"120","7","Bulic M. ()",34,25,"30:46","16.1",2.2,4.9,"44.9%",3.1,8,"39.2%",5.4,12.9,"41.4%",2.2,3,"75.2%",2.2,0.9,3,1.7,1,1.9,0,2.3,"11.7",0,0,"2005-2006","435-art"
"121","9","Rivera F. ()",29,25,"29:32","12.2",2.6,4,"64.1%",1.1,3.3,"34.0%",3.7,7.4,"50.5%",3.7,4.2,"87.6%",2.6,0.4,3,3.9,1.4,2.2,0.1,2.4,"14.2",0,0,"2005-2006","435-art"
"122","12","Bailey B. ()",33,21,"29:59","11.4",3.1,5.5,"55.8%",0.6,2.3,"25.3%",3.6,7.8,"46.9%",3.5,4.5,"77.9%",2.2,0.5,2.8,2.7,1.7,2.5,0.1,3.1,"10.9",0,0,"2005-2006","435-art"
"123","4","Prewitt C. ()",29,27,"25:03","11.0",2.9,4.8,"59.7%",1,2.7,"36.7%",3.9,7.5,"51.4%",2.3,3.1,"74.2%",3,1.6,4.6,1.8,0.9,1.6,0.2,3.1,"12.5",0,0,"2005-2006","435-art"
"124","22","Lampley S. ()",11,1,"21:34","10.7",3.4,6.2,"54.4%",0.5,1.4,"40.0%",3.9,7.5,"51.8%",2.4,3.1,"76.5%",3.6,1.1,4.7,1.5,0.3,1.9,0.3,1.7,"11.3",0,0,"2005-2006","435-art"
"125","11","Hall D. ()",35,33,"26:09","10.1",3.9,6.2,"63.1%",0,0,"0.0%",3.9,6.2,"63.1%",2.3,4.2,"54.4%",3.5,2.3,5.7,1.5,0.9,2,0.5,3.5,"12.6",0,0,"2005-2006","435-art"
"126","21","Walker T. ()",27,9,"19:31","6.8",1.5,3.3,"46.1%",1,3.3,"31.8%",2.6,6.6,"39.0%",0.6,0.7,"89.5%",2.3,1.2,3.5,0.9,0.7,1.1,0.3,2.2,"6.9",0,0,"2005-2006","435-art"
"127","20","Smith T. ()",20,7,"20:33","6.3",2.6,4.5,"57.8%",0,0.1,"0.0%",2.6,4.6,"57.1%",1.1,1.9,"57.9%",3.3,2,5.3,1.8,0.8,2.3,1.3,2.6,"10.4",0,0,"2005-2006","435-art"
"128","8","Krasic B. ()",17,0,"12:01","5.0",1.4,2.4,"56.1%",0.5,1.7,"31.0%",1.9,4.1,"45.7%",0.7,0.7,"100.0%",1.3,0.5,1.8,0.3,0.1,1.1,0.2,2.5,"4.1",0,0,"2005-2006","435-art"
"129","10","Rohdewald J. ()",35,24,"14:08","4.4",0.4,0.6,"65.0%",1.1,2.8,"39.8%",1.5,3.4,"44.1%",0.3,0.5,"57.9%",1,0.3,1.4,0.8,0.4,0.7,0,1.8,"4.1",0,0,"2005-2006","435-art"
"130","14","Bond R. ()",33,3,"10:46","3.2",0.8,2,"39.4%",0.1,0.3,"27.3%",0.9,2.3,"37.7%",1.4,1.8,"77.6%",1.5,1,2.5,0.3,0.1,0.6,0,1.8,"3.7",0,0,"2005-2006","435-art"
"131","6","Puljko H. ()",22,0,"08:08","2.5",0.4,1,"42.9%",0.4,1.5,"26.5%",0.8,2.5,"32.7%",0.5,0.7,"73.3%",0.3,0.2,0.5,0.6,0.3,0.6,0,1.2,"1.5",0,0,"2005-2006","435-art"
"132","15","Woltmann A. ()",18,0,"06:00","0.6",0.2,0.4,"57.1%",0,0.1,"0.0%",0.2,0.5,"44.4%",0.1,0.4,"25.0%",0.9,0.1,1.1,0.2,0.1,0.3,0.1,1,"1.1",0,0,"2005-2006","435-art"
"133","4","Brown B. ()",30,30,"32:39","15.6",3.4,7.1,"48.4%",0.9,3.2,"28.4%",4.3,10.3,"42.2%",6,7.5,"79.6%",2.2,0.6,2.7,5.2,1,3.4,0.1,2.5,"13.8",0,0.1,"2005-2006","414-tri"
"134","11","Gay B. (SF)",29,25,"27:09","15.0",4.2,7.2,"57.9%",1.1,3.5,"32.7%",5.3,10.7,"49.7%",3.2,4.1,"77.5%",4.6,1.6,6.2,1,1,2.4,0.4,3.4,"14.8",0,0.1,"2005-2006","414-tri"
"135","13","Gillingham J. ()",29,24,"28:04","11.0",1.1,2.3,"46.3%",2.1,4.8,"43.2%",3.1,7.1,"44.2%",2.7,3,"88.6%",1.6,0.3,1.9,1.4,1,0.9,0,2.8,"10.1",0,0,"2005-2006","414-tri"
"136","8","Dearman J. ()",30,8,"20:57","10.1",4,6.8,"58.8%",0,0.2,"0.0%",4,7,"57.1%",2.1,3.5,"59.0%",2.9,2.1,5,0.6,0.7,1.6,0.6,2.1,"10.9",0,0.1,"2005-2006","414-tri"
"137","24","Archbold D. (SF)",30,21,"25:26","9.1",1.4,3.9,"35.0%",1.6,5.1,"31.6%",3,9,"33.1%",1.6,2.6,"60.8%",2,0.9,2.9,1.4,0.8,1.5,0.1,2.2,"5.8",0,0,"2005-2006","414-tri"
"138","10","Doornekamp N. ()",30,24,"25:36","8.8",3,5.7,"53.5%",0.2,0.3,"60.0%",3.2,6,"53.9%",2.2,3.9,"55.1%",4.8,2.3,7.1,0.6,0.6,1.6,1.1,3.7,"12.2",0,0.2,"2005-2006","414-tri"
"139","14","Hall Q. ()",30,0,"12:04","4.7",0.5,1.2,"42.9%",1,2.8,"36.5%",1.5,4,"38.3%",0.6,0.7,"86.4%",0.9,0.3,1.2,1.1,0.5,0.6,0,1.2,"4.5",0,0,"2005-2006","414-tri"
"140","9","Bobik D. ()",30,9,"17:29","4.2",0.6,1.3,"45.0%",0.8,2.7,"30.0%",1.4,4,"35.0%",0.6,0.8,"73.9%",2.1,0.2,2.3,1.2,0.8,0.9,0.1,1.4,"4.9",0,0,"2005-2006","414-tri"
"141","5","Ocokoljic S. ()",20,9,"10:53","3.5",1.1,2.4,"46.8%",0.3,0.5,"55.6%",1.4,2.8,"48.2%",0.6,1.2,"45.8%",1.2,1.1,2.3,0.3,0.3,1.1,0.2,1.9,"3.3",0,0,"2005-2006","414-tri"
"142","15","Musch D. ()",25,0,"09:02","2.8",1,2.1,"46.2%",0,0,"0.0%",1,2.1,"46.2%",0.9,1.3,"71.9%",1,0.3,1.3,0.1,0,0.4,0.3,1.9,"2.7",0,0,"2005-2006","414-tri"
"143","6","Palzer P. ()",3,0,"01:20","0.7",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.7,0.7,"100.0%",0,0,0,0.3,0,0,0,0,"1.0",0,0,"2005-2006","414-tri"
"144","9","Stanojevic J. ()",36,33,"26:00","16.8",6.9,11.1,"62.1%",0,0,"0.0%",6.9,11.1,"61.9%",3,4.1,"74.1%",3.7,2.1,5.8,1.7,0.9,2.6,0.4,2.7,"17.6",0,0.2,"2005-2006","413-ber"
"145","15","Price H. ()",42,40,"33:32","15.0",2.2,4.1,"53.5%",2.6,6.4,"40.9%",4.8,10.5,"45.8%",2.7,3.1,"87.0%",3.1,0.5,3.6,4.9,1.8,2.7,0,2.6,"16.5",0,0.1,"2005-2006","413-ber"
"146","20","Penberthy M. ()",36,27,"26:00","13.6",1.8,3.6,"50.8%",2.8,6.4,"43.2%",4.6,9.9,"45.9%",1.7,2.2,"77.5%",1.5,0.3,1.8,2,0.6,1.8,0.1,2.4,"10.4",0,0,"2005-2006","413-ber"
"147","6","Mamic M. ()",9,9,"27:08","13.4",2.6,4,"63.9%",1.4,3.1,"46.4%",4,7.1,"56.3%",4,5.2,"76.6%",2.7,1.9,4.6,1.6,1.4,0.9,0.1,2.6,"15.9",0,0,"2005-2006","413-ber"
"148","10","Greene D. ()",43,22,"27:18","10.3",2.2,3.7,"60.8%",1.4,3.6,"38.6%",3.6,7.2,"49.8%",1.7,2.3,"75.8%",2.1,0.7,2.7,2,0.9,1.1,0.3,3.6,"10.9",0,0,"2005-2006","413-ber"
"149","4","Lollis Q. ()",43,42,"25:07","10.2",3.8,6.1,"61.8%",0.1,0.5,"22.7%",3.9,6.6,"58.8%",2.3,3.4,"68.7%",4.2,2.4,6.6,1.3,0.7,1.7,0.3,3.4,"13.6",0,0.1,"2005-2006","413-ber"
"150","13","Canak N. ()",43,6,"19:17","9.3",2,3.4,"59.3%",1.2,3.1,"39.4%",3.2,6.4,"49.8%",1.7,2.1,"83.1%",2.6,0.6,3.2,1.3,1,1.3,0.1,2.4,"10.1",0,0,"2005-2006","413-ber"
"151","25","Ford S. ()",21,5,"19:37","8.9",3.6,6,"59.8%",0,0.1,"0.0%",3.6,6.1,"58.9%",1.6,3,"54.0%",3.4,1.6,5,0.4,0.4,1.7,1.4,3.3,"10.4",0,0,"2005-2006","413-ber"
"152","24","Whitehead L. ()",27,22,"20:38","7.1",2.2,4.9,"44.7%",0.4,1.7,"23.9%",2.6,6.6,"39.3%",1.5,2.1,"70.2%",3.3,1.5,4.8,1,0.6,1.5,0.3,2.5,"7.7",0,0,"2005-2006","413-ber"
"153","8","Mazeika M. ()",40,7,"12:50","4.2",0.7,1.4,"48.1%",0.5,1.4,"33.9%",1.1,2.8,"40.9%",1.5,1.8,"79.5%",1,0.6,1.6,1.2,0.5,0.9,0,2.6,"4.7",0,0,"2005-2006","413-ber"
"154","55","Arigbabu S. ()",34,2,"09:21","3.1",0.9,2.4,"37.8%",0,0.3,"10.0%",0.9,2.7,"34.8%",1.2,1.6,"74.5%",1.3,1,2.3,0.4,0.2,0.7,0.1,1.6,"3.2",0,0,"2005-2006","413-ber"
"155","11","Zwiener P. ()",23,0,"06:01","1.9",0.6,1.6,"38.9%",0.1,0.1,"100.0%",0.7,1.7,"42.1%",0.4,0.7,"56.3%",0.5,0.6,1.1,0.2,0.1,0.6,0,1,"1.5",0,0,"2005-2006","413-ber"
"156","16","Leutloff S. ()",5,0,"04:27","1.0",0,0.2,"0.0%",0,0,"0.0%",0,0.2,"0.0%",1,2,"50.0%",0.4,0.2,0.6,0.4,0.2,0.6,0,0.8,"0.4",0,0,"2005-2006","413-ber"
"157","17","Compaoré T. ()",5,0,"03:07","0.8",0.4,0.8,"50.0%",0,0,"0.0%",0.4,0.8,"50.0%",0,0,"0.0%",1,0.2,1.2,0,0,0.6,0.2,0.4,"1.2",0,0,"2005-2006","413-ber"
"158","5","Kulawick R. ()",11,0,"02:31","0.6",0.2,0.4,"50.0%",0.1,0.8,"11.1%",0.3,1.2,"23.1%",0,0,"0.0%",0.2,0.3,0.5,0.3,0.2,0.2,0.1,0.4,"0.6",0,0,"2005-2006","413-ber"
"159","19","Faßler O. ()",4,0,"02:59","0.0",0,0,"0.0%",0,0.3,"0.0%",0,0.3,"0.0%",0,0,"0.0%",0,0,0,0.8,0.3,0.3,0,0,"0.5",0,0,"2005-2006","413-ber"
"160","14","McGowan G. ()",35,25,"24:02","14.4",3.7,7.1,"52.0%",1,2.8,"37.1%",4.7,9.9,"47.8%",3.9,5.8,"67.2%",2.3,1,3.3,0.8,0.5,1.6,0.2,3,"10.5",0,0,"2005-2006","431-koel"
"161","23","McElroy I. ()",39,37,"33:46","13.4",4.9,7.7,"63.9%",0.3,1.1,"26.8%",5.2,8.8,"59.5%",2.6,3.7,"71.5%",3.3,2.3,5.6,2.8,1.2,2.2,0.1,2.5,"16.3",0,0,"2005-2006","431-koel"
"162","8","Nadjfeji A. ()",41,14,"26:52","12.7",4.3,7.7,"55.9%",0.2,0.8,"32.3%",4.5,8.4,"53.8%",3.4,5.2,"64.5%",3.2,1.4,4.6,2.1,0.6,2.6,0.2,2.5,"11.8",0,0,"2005-2006","431-koel"
"163",NA,"McLinton D. ()",9,8,"27:30","10.9",1.3,3.3,"40.0%",1.9,3.8,"50.0%",3.2,7.1,"45.3%",2.6,3.1,"82.1%",0.9,0.2,1.1,2.8,1.1,1.9,0,2.6,"9.6",0,0,"2005-2006","431-koel"
"164","33","Ivory T. ()",42,16,"26:02","10.4",1.3,2.7,"47.0%",1.8,4.9,"37.6%",3.1,7.6,"40.9%",2.4,3,"78.0%",2.6,0.8,3.5,2.8,1.1,2,0,3.1,"10.6",0,0,"2005-2006","431-koel"
"165","5","Jordan M. ()",33,32,"30:48","9.8",1.4,2.7,"52.2%",1.5,3.8,"40.3%",2.9,6.5,"45.3%",2.4,3,"81.6%",1.7,0.6,2.3,4.1,1,1.6,0.1,2.5,"11.5",0,0,"2005-2006","431-koel"
"166","13","Gortat M. ()",42,41,"18:60","6.8",2.7,3.8,"71.4%",0,0,"0.0%",2.7,3.9,"71.0%",1.3,2,"66.7%",2.6,1.3,3.9,0.6,0.3,1.3,1,2.9,"9.6",0,0,"2005-2006","431-koel"
"167","31","Grünheid G. ()",37,9,"17:39","6.7",1.9,3,"61.6%",0.4,1.8,"24.6%",2.3,4.8,"48.0%",1.6,2.5,"64.9%",2.3,0.9,3.2,0.7,0.6,1.3,0.5,2.4,"7.0",0,0,"2005-2006","431-koel"
"168","32","Sljivancanin M. ()",21,1,"15:43","3.9",0.4,1,"40.9%",1,2.7,"35.1%",1.4,3.8,"36.7%",0.2,0.3,"57.1%",0.6,0.3,0.9,1.4,0.5,0.9,0,1.8,"3.2",0,0,"2005-2006","431-koel"
"169","9","Strasser J. ()",9,2,"13:27","3.4",0.8,2,"38.9%",0.3,1.2,"27.3%",1.1,3.2,"34.5%",0.9,1.1,"80.0%",1,0.3,1.3,1,0.2,0.8,0.1,1.6,"3.0",0,0,"2005-2006","431-koel"
"170","24","Vucurovic N. ()",29,2,"10:06","2.9",0.2,0.6,"38.9%",0.7,2.4,"29.6%",1,3.1,"31.5%",0.3,0.4,"61.5%",0.9,0.3,1.2,0.3,0.3,0.4,0.2,2,"2.3",0,0,"2005-2006","431-koel"
"171","12","Talts J. ()",41,23,"15:41","2.6",0.5,0.9,"55.6%",0.5,1.7,"26.8%",1,2.6,"36.4%",0.3,0.7,"40.7%",2.5,1.1,3.6,0.5,0.3,0.7,0.3,2.9,"4.6",0,0,"2005-2006","431-koel"
"172","10","Schwethelm P. ()",4,0,"02:09","1.5",0,0.3,"0.0%",0.3,0.5,"50.0%",0.3,0.8,"33.3%",0.8,1,"75.0%",0.3,0.3,0.5,0,0,0,0,0.5,"1.3",0,0,"2005-2006","431-koel"
"173","4","Milovic S. ()",7,0,"02:53","1.1",0.1,0.1,"100.0%",0.3,0.9,"33.3%",0.4,1,"42.9%",0,0,"0.0%",0.1,0,0.1,0.1,0.1,0.3,0,0.6,"0.7",0,0,"2005-2006","431-koel"
"174","7","Zimmer J. ()",7,0,"01:31","0.3",0,0,"0.0%",0,0.1,"0.0%",0,0.1,"0.0%",0.3,0.4,"66.7%",0,0,0,0,0,0,0,0.1,"0.0",0,0,"2005-2006","431-koel"
"175","19","Okulaja A. ()",1,0,"06:06","0.0",0,2,"0.0%",0,1,"0.0%",0,3,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-4.0",0,0,"2005-2006","431-koel"
"176","4","Woudstra B. ()",30,30,"34:56","17.0",2.7,4.7,"56.7%",2.3,6.4,"36.3%",5,11.1,"44.9%",4.6,5.7,"81.8%",3.4,0.9,4.4,2.7,1.6,2.5,0.1,3.1,"16.1",0,0,"2005-2006","416-lev"
"177","32","Fox N. ()",30,30,"33:33","15.2",3.5,5.9,"59.6%",1.7,5,"34.9%",5.3,10.9,"48.3%",2.9,4.3,"66.9%",7,2.5,9.5,1.7,1.7,3.2,0.3,3.2,"18.2",0,0.5,"2005-2006","416-lev"
"178","12","Basit J. ()",30,29,"23:16","11.4",4.1,6,"69.3%",0,0.1,"0.0%",4.1,6.1,"68.1%",3.1,4.8,"65.0%",4.3,2.1,6.5,0.9,0.5,2.4,0.7,3.4,"13.9",0,0.1,"2005-2006","416-lev"
"179","20","Lowe K. ()",16,16,"30:18","11.2",3.4,7.3,"46.2%",0.3,1.3,"25.0%",3.7,8.6,"43.1%",3.5,4.3,"81.2%",1.8,0.7,2.5,2.3,1,1.8,0,3.8,"9.6",0,0,"2005-2006","416-lev"
"180","6","Geib G. ()",28,20,"29:11","11.0",1.6,3.5,"44.9%",1.4,4.3,"33.1%",3,7.8,"38.4%",3.6,5.1,"70.1%",2,0.4,2.4,2.9,2.2,1.8,0,2.9,"10.3",0,0,"2005-2006","416-lev"
"181","10","Ungerer S. ()",28,16,"22:25","6.6",1.8,3.2,"55.1%",0.5,2.4,"19.7%",2.2,5.5,"40.0%",1.7,2.5,"66.2%",1,0.7,1.6,2.1,1.1,1.8,0,1.8,"5.5",0,0,"2005-2006","416-lev"
"182","14","Kangur K. ()",30,4,"16:09","6.5",2.1,4,"52.1%",0.3,1.4,"22.0%",2.4,5.4,"44.4%",1.4,2.5,"55.3%",2.3,1.1,3.5,0.9,0.6,1.6,0.3,2.4,"6.0",0,0,"2005-2006","416-lev"
"183","7","James J. ()",23,0,"14:18","6.4",2.5,5.3,"47.9%",0,0,"0.0%",2.5,5.3,"47.5%",1.3,2.7,"49.2%",2.2,1.3,3.5,0.2,0.4,1.7,0.3,2.4,"5.0",0,0,"2005-2006","416-lev"
"184","9","Sigurdarson J. ()",28,1,"13:30","4.3",0.4,1.1,"32.3%",0.9,2.4,"37.9%",1.3,3.5,"36.1%",0.9,1.2,"72.7%",0.9,0.4,1.3,0.6,0.4,0.8,0,1.8,"3.2",0,0,"2005-2006","416-lev"
"185","44","Brown C. ()",15,4,"13:37","4.2",1.2,2.5,"47.4%",0.4,1.5,"26.1%",1.6,4.1,"39.3%",0.6,1.3,"45.0%",0.8,0.9,1.7,0.9,0.3,1,0.3,1.2,"3.1",0,0,"2005-2006","416-lev"
"186","13","Ohlbrecht T. ()",5,0,"07:21","1.2",0.6,1.8,"33.3%",0,0,"0.0%",0.6,1.8,"33.3%",0,0,"0.0%",1,0.4,1.4,0,0,1,0.4,1.2,"0.8",0,0,"2005-2006","416-lev"
"187","11","Weber M. ()",2,0,"04:39","0.0",0,0.5,"0.0%",0,0,"0.0%",0,0.5,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,0,"0.5",0,0,"2005-2006","416-lev"
"188","8","Berger M. ()",1,0,"00:22","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2005-2006","416-lev"
"189","10","Ewodo N. (SF)",30,30,"34:03","18.5",3.7,7,"53.1%",2.3,6.9,"33.8%",6.1,13.9,"43.5%",4,5.6,"71.4%",4.3,1.2,5.4,2.8,1.5,3.2,0.4,2.6,"16.0",0,0.1,"2005-2006","434-kar"
"190","4","Allen D. ()",26,25,"35:46","17.4",6.1,11.4,"53.2%",0,0.3,"11.1%",6.1,11.8,"52.0%",5.1,6.5,"78.7%",5.6,3.2,8.7,1.1,0.5,2.5,0.3,2.7,"18.4",0,0.4,"2005-2006","434-kar"
"191","12","Jones D. ()",26,26,"27:41","13.1",4.3,7.9,"53.9%",1,2.3,"43.3%",5.3,10.2,"51.5%",1.6,2.2,"70.7%",1.5,1.1,2.5,2.2,0.9,2,0.3,2.9,"11.4",0,0,"2005-2006","434-kar"
"192","9","Svitek S. ()",30,25,"27:01","8.7",2.5,3.9,"63.8%",1,2.4,"39.7%",3.4,6.3,"54.5%",0.9,1.9,"46.4%",2.7,1.6,4.4,0.5,1,1.1,0.4,2.4,"10.0",0,0,"2005-2006","434-kar"
"193","15","Roessler R. (SF)",18,12,"26:22","8.4",2.1,5.6,"38.0%",0.7,2.2,"32.5%",2.8,7.8,"36.4%",2,2.8,"70.6%",2.4,0.7,3.1,1.4,0.9,2,0.1,2.1,"6.2",0,0,"2005-2006","434-kar"
"194","21","Jovanovic M. ()",8,4,"18:31","6.5",1.6,3.9,"41.9%",0,0,"0.0%",1.6,3.9,"41.9%",3.3,5.8,"56.5%",2.8,1.9,4.6,0.5,0.4,2.5,0.4,2.6,"5.1",0,0,"2005-2006","434-kar"
"195","6","DeVries T. ()",30,8,"18:41","6.5",0.5,1.3,"37.5%",1.6,4.6,"35.0%",2.1,5.9,"35.6%",0.7,1.1,"61.8%",1.3,0.3,1.6,0.9,0.8,0.9,0.1,2,"4.7",0,0,"2005-2006","434-kar"
"196","23","Brunner K. ()",8,5,"23:24","5.6",1.9,4.9,"38.5%",0.1,0.5,"25.0%",2,5.4,"37.2%",1.5,3.3,"46.2%",1.8,0,1.8,2.1,1.9,1.5,0,3.9,"4.8",0,0,"2005-2006","434-kar"
"197","16","Evans C. ()",23,4,"21:32","4.7",0.9,1.7,"53.8%",0.5,1.7,"28.2%",1.4,3.4,"41.0%",1.4,1.7,"82.1%",1.1,0.4,1.5,2.7,0.9,1.7,0,1.6,"5.7",0,0,"2005-2006","434-kar"
"198","13","Gordon J. ()",28,3,"11:27","3.5",1.3,2.5,"50.7%",0,0.1,"0.0%",1.3,2.6,"49.3%",0.9,1.6,"57.8%",1.8,0.9,2.7,0.6,0.3,1.3,0.3,2.5,"4.0",0,0,"2005-2006","434-kar"
"199","7","Fahrad S. (SF)",22,4,"10:44","2.4",0.5,1,"52.4%",0.3,1.1,"25.0%",0.8,2,"37.8%",0.6,1,"56.5%",0.8,0.4,1.2,0.3,0.4,0.9,0,2,"1.7",0,0,"2005-2006","434-kar"
"200","14","Diarra M. ()",9,2,"06:55","1.4",0.7,1.6,"42.9%",0,0,"0.0%",0.7,1.6,"42.9%",0.1,0.7,"16.7%",0.6,0.6,1.1,0.1,0.2,0.1,0.2,1.1,"1.6",0,0,"2005-2006","434-kar"
"201","17","Mballa F. ()",4,0,"04:25","0.5",0.3,0.8,"33.3%",0,0.3,"0.0%",0.3,1,"25.0%",0,0,"0.0%",0.8,0.5,1.3,0,0,0.5,0,0.3,"0.5",0,0,"2005-2006","434-kar"
"202","11","Kann M. ()",1,0,"01:13","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2005-2006","434-kar"
"203","8","McCray D. ()",7,2,"05:41","0.0",0,0.4,"0.0%",0,1,"0.0%",0,1.4,"0.0%",0,0,"0.0%",0.1,0,0.1,0.4,0.1,0.4,0,0.3,"-1.1",0,0,"2005-2006","434-kar"
"204","10","Gioulekas S. (SF)",26,25,"30:02","18.5",3.7,6.5,"57.1%",2,6,"32.9%",5.7,12.5,"45.5%",5.2,6.2,"83.3%",2.3,1,3.3,0.8,0.9,1.7,0.1,2.2,"14.0",0,0,"2005-2006","447-nuer"
"205","11","Rosnowski W. ()",30,18,"29:14","13.1",2.4,4.1,"59.3%",1.6,4,"41.2%",4.1,8.1,"50.4%",3.4,5.1,"65.6%",3.7,1.5,5.2,2,1.7,2.3,0.3,2.5,"14.3",0,0,"2005-2006","447-nuer"
"206","12","Williams C. ()",3,0,"20:54","10.7",2,4.7,"42.9%",0.7,1,"66.7%",2.7,5.7,"47.1%",4.7,6.3,"73.7%",2.3,1.7,4,5,0.3,4.7,0.7,3.7,"11.3",0,0,"2005-2006","447-nuer"
"207","44","Jenkins C. (SF)",27,23,"23:14","8.7",2.9,5.7,"51.0%",0.3,1.3,"19.4%",3.2,7.1,"45.0%",2.1,3.3,"62.9%",3.1,1.2,4.4,0.5,0.6,2.2,0.3,3.1,"7.2",0,0,"2005-2006","447-nuer"
"208","8","Nees T. ()",27,23,"22:06","8.6",3.1,6.3,"49.1%",0.1,0.3,"28.6%",3.2,6.6,"48.3%",2.1,2.8,"77.3%",2.2,1.1,3.4,0.5,0.4,2,0.1,3,"7.0",0,0,"2005-2006","447-nuer"
"209","44","De Michael R. ()",30,10,"22:31","8.4",2.9,4.9,"58.9%",0.4,1.8,"20.0%",3.2,6.7,"48.3%",1.6,2.4,"65.3%",3.6,1,4.6,0.7,0.8,1.5,0.7,1.7,"9.5",0,0,"2005-2006","447-nuer"
