"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"101","8","McCray D. (PG)",33,1,"12:52","2.4",0.3,1.2,"25.6%",0.4,1.5,"26.0%",0.7,2.7,"25.8%",0.6,1,"57.6%",0.7,0.4,1.2,0.9,0.6,0.9,0.1,1.9,"1.8",1.2,0,"2011-2012","433-lud"
"102","7","Bekteshi B. (PG)",2,0,"03:32","1.5",0,0,"0.0%",0,0.5,"0.0%",0,0.5,"0.0%",1.5,2,"75.0%",0,0,0,0.5,0,0,0,0,"1.0",-3,0,"2011-2012","433-lud"
"103","9","Maier J. (SF)",2,0,"05:29","1.0",0.5,3,"16.7%",0,0.5,"0.0%",0.5,3.5,"14.3%",0,0,"0.0%",0,1,1,0,0,0.5,0,0.5,"-1.5",-1,0,"2011-2012","433-lud"
"104","12","Hadzovic N. (C)",2,0,"01:51","0.0",0,0.5,"0.0%",0,0,"0.0%",0,0.5,"0.0%",0,0,"0.0%",0,0,0,0,0,1.5,0,1.5,"-2.0",-3,0,"2011-2012","433-lud"
"105","6","Olden J. (C)",1,0,"00:56","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",-1,0,"2011-2012","433-lud"
"106","4","Brown B. (PG)",34,34,"33:50","16.9",3.6,7.1,"50.8%",1.9,5.9,"32.2%",5.5,13,"42.3%",4,5.1,"78.7%",1.9,0.3,2.2,4.7,0.7,2.8,0.1,2.3,"13.2",-0.2,0.1,"2011-2012","430-old"
"107","23","Paulding R. (SF)",34,34,"31:09","12.4",2.4,4.5,"53.9%",1.9,4.8,"40.2%",4.4,9.3,"46.8%",1.8,2.1,"83.6%",2.8,1.1,3.8,1.8,0.7,1.7,0.5,2.3,"12.2",-1.3,0,"2011-2012","430-old"
"108","30","Burrell R. (PF)",29,27,"25:15","12.4",4.2,7.7,"54.3%",0.6,1.5,"39.5%",4.8,9.2,"51.9%",2.3,2.8,"80.5%",4,1.4,5.4,1.2,0.9,1.9,0.2,3.3,"13.2",-1.8,0.1,"2011-2012","430-old"
"109","11","Chubb A. (C)",34,34,"27:11","12.4",4.9,7.6,"64.1%",0,0.1,"0.0%",4.9,7.7,"63.6%",2.6,3.4,"77.2%",5.7,2.9,8.5,1.7,0.6,1.7,0.9,3.3,"18.8",0.1,0.4,"2011-2012","430-old"
"110","41","Hasbrouck K. (SG)",33,31,"27:08","10.7",2.2,5.4,"40.4%",1.7,3.9,"43.1%",3.9,9.3,"41.6%",1.3,1.6,"79.3%",2.4,0.5,2.9,1.5,1.2,1.8,0.1,2.8,"8.8",-0.9,0,"2011-2012","430-old"
"111","10","Majstorovic M. (PF)",31,7,"17:00","5.8",1.4,2.4,"58.1%",0.7,2.4,"31.1%",2.1,4.8,"44.6%",0.8,1.4,"59.1%",2.2,1.1,3.3,0.7,0.2,0.7,0.7,2.2,"6.9",1.3,0,"2011-2012","430-old"
"112","12","Smeulders R. (C)",25,0,"15:37","4.5",1.5,3,"50.0%",0,0,"0.0%",1.5,3,"50.0%",1.6,2.3,"67.2%",2.6,1.3,3.9,0.3,0.2,0.8,0.2,2.3,"6.1",-2.2,0,"2011-2012","430-old"
"113","5","Bahiense de Mello D. (SG)",34,3,"15:12","4.2",0.6,1,"57.6%",0.9,2.9,"30.6%",1.4,3.9,"37.4%",0.4,0.6,"79.0%",1.2,0.3,1.5,0.8,0.2,0.8,0,1.7,"3.4",-0.1,0,"2011-2012","430-old"
"114","22","Sehovic S. (SG)",30,0,"12:16","3.3",0.7,1.3,"57.9%",0.3,1.6,"18.4%",1,2.9,"35.6%",0.9,1,"87.1%",1.5,0.6,2.1,0.6,0.2,0.9,0.1,1.3,"3.3",-0.2,0,"2011-2012","430-old"
"115","19","Strowbridge C. (PG)",8,0,"05:35","2.0",0.4,1.3,"30.0%",0.3,1.3,"20.0%",0.6,2.5,"25.0%",0.5,0.5,"100.0%",0.3,0,0.3,0.1,0.1,1,0,1,"-0.4",-0.6,0,"2011-2012","430-old"
"116","24","Freese J. (C)",17,0,"06:42","1.7",0.6,0.9,"62.5%",0,0,"0.0%",0.6,0.9,"62.5%",0.5,1.2,"40.0%",0.9,0.4,1.2,0.2,0.1,0.2,0.1,1.2,"2.1",1.2,0,"2011-2012","430-old"
"117","20","Smit K. (PG)",11,0,"03:19","0.9",0.2,0.4,"50.0%",0,0.3,"0.0%",0.2,0.6,"28.6%",0.5,0.7,"75.0%",0.5,0.2,0.6,0.4,0,0.6,0,0.8,"0.6",0.6,0,"2011-2012","430-old"
"118","9","Razis C. (SF)",19,0,"03:22","0.8",0.3,0.5,"50.0%",0.1,0.1,"100.0%",0.3,0.6,"54.6%",0.1,0.3,"40.0%",0.1,0.2,0.3,0.2,0.1,0.3,0,0.5,"0.7",1.5,0,"2011-2012","430-old"
"119","40","Jörg F. (C)",1,0,"01:59","0.0",0,1,"0.0%",0,0,"0.0%",0,1,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,0,"0.0",2,0,"2011-2012","430-old"
"120","24","Tucker A. (SF)",44,40,"27:26","16.2",4.7,7.6,"61.7%",1.1,2.3,"47.5%",5.8,9.8,"58.4%",3.7,4.8,"77.0%",5.7,1.4,7.1,1.4,1.2,1.7,0.3,1.6,"19.5",12.7,0.2,"2011-2012","420-bam"
"121","22","Roberts B. (PG)",44,42,"26:10","12.1",2.5,4.5,"55.6%",1.8,3.5,"49.4%",4.2,8,"52.8%",1.8,2.1,"88.0%",1.9,0.2,2.1,3.2,0.7,1.5,0.1,2.1,"12.5",10.7,0,"2011-2012","420-bam"
"122","25","Gavel A. (PG)",42,42,"26:58","10.7",2,3.7,"53.5%",1.5,3.6,"42.8%",3.5,7.4,"48.2%",2.1,2.8,"75.9%",1.7,0.4,2,3.7,1,1.7,0.1,2.2,"11.5",12.3,0,"2011-2012","420-bam"
"123","23","Jacobsen C. (SG)",44,42,"26:57","10.6",1,1.8,"53.1%",2.1,4.7,"44.0%",3,6.5,"46.5%",2.5,2.8,"86.4%",2.6,0.2,2.8,2.6,0.5,1,0,1.4,"11.5",12.5,0,"2011-2012","420-bam"
"124","21","Pleiß T. (C)",44,28,"20:04","10.1",3.3,5.5,"61.3%",0.3,0.6,"42.9%",3.6,6.1,"59.3%",2.6,3.1,"82.6%",4,2,6.1,0.5,0.2,1.4,1.4,2.6,"13.8",9.6,0.1,"2011-2012","420-bam"
"125","11","Jenkins J. (SG)",37,1,"19:33","9.7",2.2,4.4,"51.2%",1.3,3.7,"35.8%",3.6,8.1,"44.2%",1.2,1.9,"63.9%",1.2,0.3,1.5,2.1,0.5,0.9,0,1.6,"7.7",9.6,0,"2011-2012","420-bam"
"126","44","Slaughter M. (PF)",44,20,"20:35","8.4",3,4.7,"65.0%",0,0.1,"33.3%",3.1,4.8,"64.6%",2.3,3.7,"62.1%",3.2,1.7,4.9,0.9,0.8,1.5,1,3.1,"11.5",8.4,0,"2011-2012","420-bam"
"127","8","Suput P. (PF)",40,3,"18:02","8.4",2.3,4.7,"49.5%",0.8,2,"37.0%",3.1,6.7,"45.7%",1.5,1.7,"84.1%",2.2,0.7,2.8,1.8,0.6,1.4,0.2,1.9,"8.3",7,0,"2011-2012","420-bam"
"128","9","Tadda K. (SG)",44,2,"14:46","3.3",0.6,0.8,"72.2%",0.5,1.9,"26.8%",1.1,2.7,"40.7%",0.6,0.8,"80.0%",1,0.1,1.1,1.5,0.7,0.3,0.1,1.7,"4.7",7.6,0,"2011-2012","420-bam"
"129","14","Neumann P. (C)",25,0,"06:24","2.6",0.8,1.1,"70.4%",0,0,"0.0%",0.8,1.1,"70.4%",1,2.1,"49.1%",1.2,0.7,1.9,0.4,0.1,0.4,0.5,1.2,"3.6",2.5,0,"2011-2012","420-bam"
"130","13","Stuckey M. (PG)",5,0,"06:11","1.6",0.2,0.6,"33.3%",0.4,1.2,"33.3%",0.6,1.8,"33.3%",0,0,"0.0%",0.6,0,0.6,0.4,0.2,0.6,0,1,"1.0",1.4,0,"2011-2012","420-bam"
"131","12","Schmidt D. (PG)",22,0,"05:14","1.4",0.4,0.6,"61.5%",0.2,0.5,"40.0%",0.5,1,"52.2%",0.1,0.4,"37.5%",0.5,0.1,0.5,0.3,0.1,0.4,0.1,1,"1.2",2.5,0,"2011-2012","420-bam"
"132","33","Monse S. (PF)",3,0,"01:31","0.0",0,0.7,"0.0%",0,0,"0.0%",0,0.7,"0.0%",0,0,"0.0%",0.3,0,0.3,0,0.3,0,0,0.7,"0.0",0.3,0,"2011-2012","420-bam"
"133","10","Richter J. (C)",2,0,"02:09","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.5,0.5,1,0,0,0,0,0.5,"1.0",0,0,"2011-2012","420-bam"
"134","23","Kramer C. (PG)",41,17,"26:21","11.2",3.5,6.3,"55.4%",0.3,1.2,"25.5%",3.8,7.5,"50.5%",3.2,4.4,"73.9%",3.5,0.6,4.1,2.1,1.5,2,0.3,2.5,"12.2",1.2,0,"2011-2012","540-wur"
"135","5","Harris R. (PG)",35,0,"16:18","9.8",1.5,3.3,"45.2%",1.7,4.7,"35.8%",3.2,8,"39.6%",1.8,2.7,"67.0%",1.5,0.3,1.8,0.7,0.7,1.2,0.1,1.5,"6.1",-0.4,0,"2011-2012","540-wur"
"136","11","Little J. (SG)",41,41,"28:18","9.0",2.5,6,"40.9%",1,2.8,"34.5%",3.4,8.8,"38.9%",1.2,1.9,"64.1%",2.6,0.8,3.4,1.6,0.8,1.5,0.2,3.1,"7.4",3.7,0,"2011-2012","540-wur"
"137","21","Boone J. (C)",40,40,"23:37","8.7",3.4,6.3,"53.6%",0,0,"0.0%",3.4,6.3,"53.4%",1.9,3.7,"52.4%",2.9,2.8,5.7,0.6,0.5,1.8,0.7,3.8,"9.6",4,0,"2011-2012","540-wur"
"138","12","Jacobson B. (PG)",40,40,"29:28","8.6",1.9,4.6,"40.4%",1.3,4.2,"30.2%",3.1,8.8,"35.5%",1.1,1.7,"65.7%",2.4,0.5,2.9,3,0.9,1.5,0,2.3,"7.7",2.5,0,"2011-2012","540-wur"
"139","41","Elliott I. (PF)",34,24,"22:39","8.6",1.4,3.4,"42.2%",1.5,4.7,"32.5%",3,8.1,"36.6%",1.1,1.5,"74.0%",3,1.7,4.7,0.7,0.4,1.2,0.5,1.9,"8.1",1.5,0.1,"2011-2012","540-wur"
"140","13","Frazier C. (PG)",29,24,"24:52","7.7",1.7,4.6,"36.8%",0.8,2.9,"28.9%",2.5,7.4,"33.8%",1.8,3,"59.1%",2.4,1.2,3.7,2.1,1.1,1.6,0.1,2.5,"6.9",3.1,0,"2011-2012","540-wur"
"141","32","Bucknor J. (SF)",13,0,"11:50","5.4",0.7,1.2,"56.3%",1,2.8,"36.1%",1.7,4,"42.3%",1,1.2,"81.3%",1.9,0.6,2.5,0.3,0.4,1,0,1.8,"5.0",-0.8,0,"2011-2012","540-wur"
"142","7","King A. (SF)",41,18,"17:06","4.8",1.2,2.1,"55.2%",0.6,2.4,"23.7%",1.7,4.5,"38.6%",0.8,1.1,"71.7%",2,1,3,0.9,0.7,0.7,0,1.9,"5.6",0.7,0,"2011-2012","540-wur"
"143","4","Brown G. (SF)",8,0,"11:36","4.3",1.1,2.1,"52.9%",0.3,1.1,"22.2%",1.4,3.3,"42.3%",1.3,2,"62.5%",0.6,1.1,1.8,0.6,0.3,0.9,0.3,1.4,"3.6",4,0,"2011-2012","540-wur"
"144","24","Tomaszek R. (PF)",41,0,"11:52","3.5",1.2,2.7,"45.9%",0,0.1,"0.0%",1.2,2.8,"44.3%",1,1.4,"71.2%",1.6,0.9,2.5,0.3,0.4,1,0.1,2.6,"3.9",0.5,0,"2011-2012","540-wur"
"145","14","Kleber M. (PF)",27,1,"07:26","3.0",0.6,1.1,"55.2%",0.4,1.1,"35.5%",1,2.2,"45.0%",0.6,0.9,"62.5%",0.7,0.5,1.2,0.2,0.2,0.5,0.2,0.9,"2.7",0.9,0,"2011-2012","540-wur"
"146","25","Clay O. (PF)",22,0,"06:32","2.0",0.5,1.3,"41.4%",0,0,"0.0%",0.5,1.3,"41.4%",0.9,1.4,"66.7%",0.7,0.5,1.2,0.1,0.2,0.7,0.3,1.1,"1.9",-1.8,0,"2011-2012","540-wur"
"147","22","Henneberger C. (SG)",11,0,"04:09","0.8",0,0.2,"0.0%",0.2,0.7,"25.0%",0.2,0.9,"20.0%",0.3,0.5,"50.0%",0.1,0,0.1,0.2,0.1,0,0,0.3,"0.2",-1.8,0,"2011-2012","540-wur"
"148","12","Dale L. (PG)",9,7,"26:46","11.9",2,5.8,"34.6%",1.8,5.4,"32.7%",3.8,11.2,"33.7%",2.6,2.8,"92.0%",1.3,0.7,2,2.2,0.7,1.7,0.1,4.2,"7.6",-12.1,0,"2011-2012","477-got"
"149","15","Bauscher M. (PG)",24,14,"30:33","10.9",2.4,5.5,"43.9%",1.3,4.4,"30.5%",3.8,9.9,"38.0%",2.1,3.3,"64.1%",2.6,0.8,3.3,3.9,0.6,1.8,0.1,2.6,"9.8",-10.9,0,"2011-2012","477-got"
"150","32","Sykes R. (C)",27,17,"21:21","10.8",4.3,9.4,"45.7%",0,0,"0.0%",4.3,9.4,"45.7%",2.2,3.5,"63.8%",3.2,2.6,5.8,0.4,0.6,2.1,0.7,2.1,"9.9",-5.6,0.2,"2011-2012","477-got"
"151","21","Horne P. (PG)",34,33,"31:39","10.2",1.9,4.4,"43.2%",1.6,5.2,"31.3%",3.5,9.5,"36.7%",1.5,2.3,"66.7%",2.5,0.7,3.2,1.9,0.8,1.6,0.3,2.4,"8.0",-9.6,0,"2011-2012","477-got"
"152","5","Evans S. (PF)",26,12,"22:42","9.7",3.9,7.5,"51.8%",0,0,"0.0%",3.9,7.5,"51.5%",2,3.7,"53.7%",4.1,2.5,6.6,1,0.5,2,0.5,1.9,"10.9",-6.5,0.2,"2011-2012","477-got"
"153","20","Allen J. (SF)",23,9,"23:55","8.5",1.3,3.2,"39.2%",1.7,5,"34.5%",3,8.3,"36.3%",0.7,1,"70.8%",2.5,0.2,2.7,1.3,1.1,1.1,0,2.8,"6.8",-8.3,0,"2011-2012","477-got"
"154","11","Ahelegbe K. (PG)",10,5,"26:22","8.1",1.9,4.2,"45.2%",0.5,1.6,"31.3%",2.4,5.8,"41.4%",2.8,3.2,"87.5%",1.5,0.2,1.7,1.9,0.5,1.6,0.1,2.6,"6.9",-12.4,0,"2011-2012","477-got"
"155","23","Chikoko V. (PF)",17,14,"14:29","6.9",2.7,4.7,"57.5%",0.2,0.5,"50.0%",2.9,5.2,"56.8%",0.8,1.4,"54.2%",2.4,2.1,4.5,0.3,0.2,1,0.7,2.1,"8.7",-2.1,0.1,"2011-2012","477-got"
"156","10","Tucker D. (C)",16,2,"16:08","6.6",1.3,2.1,"61.8%",0.9,2.4,"38.5%",2.3,4.6,"49.3%",1.1,1.4,"81.8%",1.9,0.6,2.6,0.5,0.3,0.8,0.1,2.1,"6.6",-6.3,0,"2011-2012","477-got"
"157","24","Weber M. (SF)",33,28,"24:18","6.4",1.8,3.7,"48.4%",0.4,1.5,"27.1%",2.2,5.2,"42.4%",1.6,2.7,"59.6%",1.8,0.6,2.3,1.6,0.4,1.9,0.1,3.1,"5.0",-6.8,0,"2011-2012","477-got"
"158","8","Bailey K. (PG)",18,15,"28:15","6.2",1.3,4.7,"28.2%",0.8,2.7,"29.2%",2.1,7.4,"28.6%",1.2,1.8,"63.6%",2.7,1.3,4.1,1.8,0.6,1.4,0.1,2.3,"5.2",-9.9,0,"2011-2012","477-got"
"159","25","Saunders D. (SF)",7,4,"23:28","4.3",0.9,3.9,"22.2%",0.7,2.6,"27.8%",1.6,6.4,"24.4%",0.4,0.9,"50.0%",3.6,2.1,5.7,1,0.9,0.7,0.3,1.4,"6.1",-9,0,"2011-2012","477-got"
"160","22","Noch P. (SF)",34,4,"13:17","3.7",1.1,2.5,"41.9%",0.4,1.6,"24.5%",1.4,4.1,"35.3%",0.5,0.8,"57.1%",1.3,0.7,1.9,0.4,0.2,0.8,0.1,2.1,"2.6",-6.5,0,"2011-2012","477-got"
"161","33","Adamczak N. (SG)",6,0,"08:56","3.7",0.2,0.5,"33.3%",1,2.7,"37.5%",1.2,3.2,"36.8%",0.3,0.3,"100.0%",1,0.3,1.3,0,0.2,1,0,1.3,"2.2",-4.7,0,"2011-2012","477-got"
"162","44","Mafra R. (C)",18,4,"09:15","2.7",1.1,3,"35.2%",0,0.1,"0.0%",1.1,3.1,"34.6%",0.6,0.9,"64.7%",1.2,0.7,1.9,0.3,0.1,0.7,0.3,1.3,"2.3",-4.8,0,"2011-2012","477-got"
"163","4","Grimaldi M. (SG)",6,1,"14:28","2.5",0.2,1,"16.7%",0.3,1.8,"18.2%",0.5,2.8,"17.7%",1.2,1.3,"87.5%",2.3,0.3,2.7,0.7,0.3,0.8,0,2,"2.8",-7.8,0,"2011-2012","477-got"
"164","7","Slater J. (PG)",2,0,"07:52","1.0",0,0.5,"0.0%",0,1.5,"0.0%",0,2,"0.0%",1,1,"100.0%",1.5,0,1.5,1,0.5,0,0,2.5,"2.0",1,0,"2011-2012","477-got"
"165","14","Herwig M. (PF)",12,1,"02:12","0.3",0.2,0.5,"33.3%",0,0.1,"0.0%",0.2,0.6,"28.6%",0,0.2,"0.0%",0.3,0,0.3,0,0,0.1,0,0.7,"-0.1",-0.3,0,"2011-2012","477-got"
"166","5","Donkor A. (SG)",4,0,"00:35","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.3,0,0.3,0,0,0,0,0,"0.3",0.8,0,"2011-2012","477-got"
"167","9","Markert D. (PG)",8,0,"01:33","0.0",0,0,"0.0%",0,0.3,"0.0%",0,0.3,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0.3,"-0.3",-0.5,0,"2011-2012","477-got"
"168","4","Swann I. (SG)",41,39,"27:55","15.8",2.2,4.4,"50.3%",2.6,7,"36.9%",4.8,11.4,"42.1%",3.6,4.1,"85.9%",2.3,0.5,2.8,2.8,0.8,2.5,0,2.3,"12.5",4.5,0,"2011-2012","418-ulm"
"169","54","Bryant J. (C)",42,41,"26:58","14.1",5.4,9.4,"57.3%",0.3,0.6,"40.7%",5.7,10.1,"56.3%",2.5,3.5,"71.7%",7.5,1.9,9.4,1.3,0.4,1.4,1.3,2.7,"19.7",5.4,0.3,"2011-2012","418-ulm"
"170","6","Günther P. (PG)",42,42,"24:40","10.3",2.5,4.6,"52.8%",0.7,1.7,"39.4%",3.1,6.3,"49.3%",3.4,4.1,"83.1%",1.5,0.3,1.7,3,0.5,2,0,2,"9.6",3.4,0,"2011-2012","418-ulm"
"171","25","Esterkamp S. (SF)",43,43,"27:40","10.1",1.4,2.9,"49.6%",1.9,4.3,"43.2%",3.3,7.2,"45.8%",1.7,2.2,"76.6%",2.7,0.6,3.3,1.7,0.7,0.8,0.1,2.3,"10.6",6,0,"2011-2012","418-ulm"
"172","32","Watts D. (PF)",39,38,"27:24","9.7",3.5,6.5,"53.1%",0.4,1.6,"23.8%",3.8,8.1,"47.3%",1.6,2.7,"58.9%",4.5,2.1,6.5,1.4,0.6,1.5,0.4,2.7,"11.8",3.6,0.1,"2011-2012","418-ulm"
"173","52","Nankivil K. (PF)",43,2,"22:36","8.1",1.2,2.7,"45.7%",1.6,3.7,"43.1%",2.8,6.4,"44.2%",0.8,1,"77.3%",3.3,1,4.3,0.7,0.4,0.8,0.8,1.9,"9.6",5.1,0,"2011-2012","418-ulm"
"174","5","Mason-Griffin T. (PG)",38,1,"17:31","7.5",2.2,5.1,"42.3%",0.6,1.6,"33.9%",2.7,6.7,"40.2%",1.5,1.9,"80.6%",1.3,0.5,1.8,2.9,0.8,2,0,1.3,"6.7",2.7,0,"2011-2012","418-ulm"
"175","24","Trice R. (SG)",29,6,"19:57","7.3",2.9,5.8,"49.1%",0.3,1.4,"21.4%",3.2,7.3,"43.6%",0.7,0.9,"76.9%",2.3,1.3,3.6,0.9,1.3,0.8,0.1,1.7,"8.1",2.7,0,"2011-2012","418-ulm"
"176","7","Betz S. (SF)",43,3,"12:23","3.4",0.6,1.1,"51.1%",0.5,1.2,"37.7%",1,2.3,"44.0%",0.9,1,"82.2%",0.9,0.6,1.5,0.4,0.3,0.3,0.1,1.7,"3.8",0.7,0,"2011-2012","418-ulm"
"177","23","Torbert K. (SG)",14,0,"09:27","2.3",0.3,1.2,"23.5%",0.5,1.3,"38.9%",0.8,2.5,"31.4%",0.2,0.3,"75.0%",1,0.4,1.4,0.5,0.1,0.1,0,0.9,"2.3",2.4,0,"2011-2012","418-ulm"
"178","16","Wenzl M. (C)",22,0,"03:38","1.1",0.3,0.5,"58.3%",0,0,"0.0%",0.3,0.5,"58.3%",0.4,0.8,"52.9%",0.6,0.3,0.9,0.1,0.1,0.3,0,0.8,"1.3",-1.6,0,"2011-2012","418-ulm"
"179","15","Buntz J. (SG)",2,0,"01:45","1.0",0.5,1,"50.0%",0,0,"0.0%",0.5,1,"50.0%",0,0,"0.0%",0,0,0,0,0,0,0,0.5,"0.5",-1,0,"2011-2012","418-ulm"
"180","13","Oladipo F. (PF)",14,0,"03:41","0.9",0.3,0.6,"44.4%",0,0.1,"0.0%",0.3,0.7,"40.0%",0.3,0.6,"50.0%",0.6,0.1,0.7,0.1,0,0.5,0,0.6,"0.4",-0.3,0,"2011-2012","418-ulm"
"181","20","Heberlein M. (SG)",11,0,"01:22","0.3",0.1,0.2,"50.0%",0,0.2,"0.0%",0.1,0.4,"25.0%",0.1,0.2,"50.0%",0.1,0,0.1,0.1,0,0,0,0.1,"0.1",-1.1,0,"2011-2012","418-ulm"
"182","34","White D. (SG)",11,11,"31:46","17.3",3.8,8,"47.7%",1.9,4.3,"44.7%",5.7,12.3,"46.7%",3.9,5.2,"75.4%",2,0.2,2.2,5,1.6,2.7,0.1,3,"15.6",0.9,0,"2011-2012","473-hag"
"183","7","Jonusas Z. (SF)",33,33,"31:05","14.8",2.7,4.9,"54.9%",2.2,5.6,"39.8%",4.9,10.5,"46.8%",2.7,3.8,"71.2%",3.7,1,4.7,1.7,0.7,1.7,0.2,3.3,"13.7",-4.8,0,"2011-2012","473-hag"
"184","14","Carter M. (SF)",32,31,"32:15","14.5",3.8,7.7,"49.2%",1.2,4.3,"28.5%",5,12,"41.8%",3.3,3.8,"85.4%",3.3,1,4.3,2.5,1.3,2.2,0.3,2.9,"13.2",-6.9,0,"2011-2012","473-hag"
"185","6","Brooks B. (PG)",28,7,"25:23","10.1",2.9,6.2,"46.2%",0.8,2.9,"26.3%",3.6,9,"39.9%",2.2,2.9,"76.3%",2.5,0.6,3.1,3.3,0.6,1.6,0.1,2.2,"9.5",-6,0,"2011-2012","473-hag"
"186","17","Hasquet J. (PF)",32,18,"20:19","9.3",2.1,3.9,"54.4%",1.3,3.8,"33.9%",3.4,7.7,"44.3%",1.2,1.7,"71.7%",2,1.2,3.2,1.1,0.2,1,0.2,3,"8.1",-4.5,0,"2011-2012","473-hag"
"187","18","Constantine A. (C)",24,17,"21:28","8.4",3.3,5.4,"61.5%",0,0,"100.0%",3.4,5.5,"61.8%",1.6,3,"53.5%",2.8,1.7,4.4,0.6,0.3,1.3,0.9,2.3,"9.8",-5.4,0,"2011-2012","473-hag"
"188","11","Blackwood T. (PG)",31,15,"24:44","8.4",0.9,2.3,"40.3%",1.8,5,"35.7%",2.7,7.3,"37.2%",1.2,1.4,"83.7%",1.2,0.6,1.8,2.1,0.9,1.4,0,2.3,"6.9",-3.1,0,"2011-2012","473-hag"
"189","55","Crowe J. (PG)",9,8,"24:59","7.7",1,3.1,"32.1%",1.6,5.4,"28.6%",2.6,8.6,"29.9%",1,1.4,"69.2%",3.3,0.6,3.9,2.9,1.4,3,0.1,3,"6.6",-9.3,0,"2011-2012","473-hag"
"190","15","Kruel B. (C)",33,15,"18:43","6.9",2.5,4.2,"59.3%",0,0.1,"25.0%",2.5,4.4,"58.3%",1.8,2.4,"75.6%",1.9,1,2.9,1.1,0.5,1.5,0.3,2.6,"7.7",-2.9,0,"2011-2012","473-hag"
"191","22","Sparks P. (PG)",5,5,"26:46","4.6",0.4,1.6,"25.0%",1,3.8,"26.3%",1.4,5.4,"25.9%",0.8,1.2,"66.7%",0.8,0.4,1.2,5,1.2,3,0,2.2,"4.6",-12.2,0,"2011-2012","473-hag"
"192","32","Seward E. (C)",26,5,"14:23","4.4",1.8,2.7,"68.6%",0,0,"0.0%",1.8,2.7,"68.6%",0.7,1.6,"41.5%",2.6,1.8,4.4,0.1,0.1,0.7,0.5,1.8,"7.0",-3.3,0,"2011-2012","473-hag"
"193","13","Spohr D. (SF)",30,1,"09:58","1.9",0.4,1.2,"29.7%",0.2,0.8,"29.2%",0.6,2,"29.5%",0.5,0.6,"82.4%",1,0.4,1.4,0.3,0.2,0.5,0,1,"1.8",-3.3,0,"2011-2012","473-hag"
"194","12","Wilkins D. (PF)",9,0,"02:21","0.6",0.2,0.6,"40.0%",0,0,"0.0%",0.2,0.6,"40.0%",0.1,0.1,"100.0%",0.3,0,0.3,0,0.1,0.6,0,0.3,"0.1",0.1,0,"2011-2012","473-hag"
"195","8","Reuter T. (SF)",5,0,"03:25","0.4",0.2,0.6,"33.3%",0,0.2,"0.0%",0.2,0.8,"25.0%",0,0,"0.0%",0.4,0.2,0.6,0,0,0,0.4,0,"0.8",-4.2,0,"2011-2012","473-hag"
"196","5","Rockmann M. (SG)",21,4,"06:25","0.4",0.1,0.7,"14.3%",0,0.4,"12.5%",0.1,1,"13.6%",0,0.1,"50.0%",0.5,0.2,0.7,0.4,0.1,0.3,0,0.6,"0.3",-2.7,0,"2011-2012","473-hag"
"197","16","Kramer M. (SG)",2,0,"01:41","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0.5,0,0.5,"-0.5",-2.5,0,"2011-2012","473-hag"
"198","11","Holston D. (PG)",40,39,"31:12","15.3",2.5,5.1,"49.8%",2.1,5.7,"36.3%",4.6,10.7,"42.7%",4.1,4.7,"88.2%",2.7,0.4,3,5.6,1.3,2.6,0,2.6,"16.0",4.5,0.1,"2011-2012","435-art"
"199","31","Peavy N. (PF)",40,36,"27:12","13.8",3.4,5.9,"56.5%",1.1,2.5,"43.4%",4.4,8.4,"52.7%",3.9,5.2,"74.9%",4.9,1.4,6.3,1.7,0.4,2.1,0.5,2.7,"15.2",5.9,0.1,"2011-2012","435-art"
"200","25","Thomas B. (SF)",31,29,"26:38","11.5",2.5,4,"61.6%",1.5,3.7,"41.4%",4,7.8,"51.9%",1.9,2.7,"71.1%",2.5,0.7,3.2,1.2,0.6,1,0.2,1.5,"11.2",1.7,0.1,"2011-2012","435-art"
"201","24","Fenn D. (C)",41,22,"22:46","11.0",3,5.9,"51.7%",0.9,2.8,"32.7%",4,8.7,"45.6%",2.1,3.2,"67.2%",4.4,1.4,5.9,1.3,0.4,1.6,0.3,2.2,"11.4",0.4,0,"2011-2012","435-art"
"202","6","King A. (C)",36,21,"20:59","9.9",3.8,6.6,"57.0%",0,0.1,"25.0%",3.8,6.7,"56.4%",2.4,2.9,"80.2%",4,1.9,5.9,1.1,0.5,1.1,1.1,2.1,"14.0",0.4,0.1,"2011-2012","435-art"
"203","5","Hilliard A. (SF)",33,13,"22:44","7.6",2.3,4.6,"49.0%",0.5,1.6,"31.5%",2.8,6.3,"44.4%",1.5,2.2,"68.5%",2.9,1,3.9,1.3,0.2,0.9,0.1,2.1,"8.1",-0.8,0.1,"2011-2012","435-art"
